Ancestry_Cohort,Parameterized_PaCO2,Parameterized_R_stress,Terminal_ATP,Terminal_Glutamate,Simulated_Bifurcation
EUR,39.24113778488362,0.7774239618040181,22.188734103315657,0.18636810877228407,False
EUR,38.56261777176434,0.5580686969015524,73.21829106196246,0.12501015383229191,False
EUR,39.48415545838111,0.550131497606362,132.13674254593533,0.1226027960061979,False
EUR,38.64834545945972,0.6319765513481861,47.084508036872904,0.14453160802806642,False
EUR,40.12996064301053,0.5817300228078113,155.65915949429413,0.13046947464376313,False
EUR,38.73004802459826,0.6318500852998172,50.301094722861805,0.1443886458781932,False
EUR,39.0067630902766,0.7562748785053012,10.939793046782965,0.18517930238606423,False
EUR,39.68811033042181,0.5521853277293721,155.47447649316302,0.1230387173556135,False
EUR,38.461481410139626,0.5695321037406269,59.9773501205343,0.12811613373750858,False
EUR,39.33647596076248,0.6174311003526577,98.03866610009578,0.13987610724235336,False
EUR,39.98428565256946,0.5771681573974831,161.0360625318917,0.1293002582992089,False
EUR,38.23551005926327,0.4085994171986512,116.9747643687776,0.08835559662337508,False
EUR,39.31078031511939,0.541987235730106,120.46721965768786,0.12062048270456976,False
EUR,39.35592967654906,0.6687373242237504,82.62803299575499,0.15342294349433147,False
EUR,39.66909372306639,0.7437546750932646,79.8952481090133,0.17362240425989256,False
EUR,38.457829573473155,0.4845381432462273,94.2421971692744,0.10662445705892289,False
EUR,38.407726032149434,0.48407176007691566,99.73338786153025,0.10647712291854555,False
EUR,39.51316493937014,0.6030233802717335,99.44897265003713,0.13616231746579588,False
EUR,39.378190803939916,0.3924404935122163,187.11775314658962,0.08442440103313954,False
EUR,39.350295710207526,0.5555029797012873,125.133845462966,0.12397550371783364,False
EUR,39.40786892569819,0.4263957940448606,171.21100763219005,0.09242085016870777,False
EUR,38.79198516705291,0.7369061299842465,18.464617264219505,0.17588257133265947,False
EUR,39.339352218296604,0.5230668845649595,124.25976083126832,0.11591145857005958,False
EUR,39.37584348397921,0.7652834186339027,44.49288520790259,0.1805749394428842,False
EUR,38.77138914918418,0.7113521353458339,39.748132345928674,0.16602226099205897,False
EUR,40.31946470668686,0.5353682702302583,178.79787142273946,0.11879664505340592,False
EUR,39.484299752547074,0.4928040363153922,151.50514930276313,0.10840078517771096,False
EUR,38.48521790167841,0.5806454250832411,70.9275148497009,0.13075225252528896,False
EUR,39.5939321651803,0.5895353375741796,136.92640461050402,0.13251399338867736,False
EUR,38.61519099786361,0.6346146943952401,40.776083174487,0.1454889115169319,False
EUR,39.672250762245476,0.522345671046982,154.985251764762,0.11563180840997335,False
EUR,39.89515734740444,0.6746394873522202,112.61444621566869,0.15470058005572027,False
EUR,38.70759060898898,0.6265328054999899,60.0836974032843,0.14274298168423175,False
EUR,39.778025677546594,0.5659604843284136,121.70723138118339,0.1266169655778712,False
EUR,39.4476685561619,0.5287959344581976,145.55682394619765,0.11725203373853291,False
EUR,39.693236095996696,0.5815115016901313,149.018198586852,0.13043497494580708,False
EUR,40.338075789592374,0.518309874817243,199.38524654027339,0.11454665816802577,False
